x,y,H,S,V
61.5,55.5,19,63,128
61.5,56.5,21,75,125
61.5,57.5,21,68,122
61.5,58.5,22,85,126
61.5,59.5,20,71,129
61.5,60.5,19,70,123
61.5,61.5,19,81,110
61.5,62.5,21,89,120
61.5,63.5,21,74,133
61.5,64.5,22,67,129
61.5,65.5,19,64,127
61.5,66.5,20,54,136
61.5,67.5,22,51,134
61.5,68.5,22,50,136
61.5,69.5,20,48,132
61.5,70.5,21,50,131
61.5,71.5,23,45,136
61.5,72.5,23,44,137
61.5,73.5,21,49,135
61.5,74.5,21,49,134
61.5,75.5,21,41,135
61.5,76.5,21,30,133
61.5,77.5,21,27,128
61.5,78.5,21,21,120
61.5,79.5,18,18,122
61.5,80.5,0,9,111
61.5,81.5,8,12,106
61.5,82.5,17,27,113
61.5,83.5,10,17,114
61.5,84.5,246,10,117
61.5,85.5,8,10,116
61.5,86.5,233,9,106
61.5,87.5,0,9,103
61.5,88.5,201,8,115
61.5,89.5,201,8,114
62.5,0.5,14,98,114
62.5,1.5,16,107,119
62.5,2.5,19,102,132
62.5,3.5,18,98,135
62.5,4.5,18,98,132
62.5,5.5,18,105,131
62.5,6.5,17,101,131
62.5,7.5,16,105,119
62.5,8.5,17,110,129
62.5,9.5,18,111,135
62.5,10.5,17,98,135
62.5,11.5,18,86,139
62.5,12.5,19,88,127
62.5,13.5,15,109,112
62.5,14.5,14,116,109
62.5,15.5,14,108,106
62.5,16.5,15,88,109
62.5,17.5,17,99,128
62.5,18.5,19,99,139
62.5,19.5,17,114,127
62.5,20.5,17,114,122
62.5,21.5,17,110,113
62.5,22.5,15,95,115
62.5,23.5,17,91,120
62.5,24.5,17,85,116
62.5,25.5,14,94,92
62.5,26.5,17,94,124
62.5,27.5,19,104,120
62.5,28.5,17,103,113
62.5,29.5,18,107,116
62.5,30.5,19,101,123
62.5,31.5,19,92,121
62.5,32.5,19,80,123
62.5,33.5,20,78,113
62.5,34.5,20,78,114
62.5,35.5,21,85,123
62.5,36.5,21,88,129
62.5,37.5,21,76,123
62.5,38.5,21,68,127
62.5,39.5,18,55,128
62.5,40.5,15,48,125
62.5,41.5,18,49,118
62.5,42.5,17,58,113
62.5,43.5,19,60,119
62.5,44.5,21,63,124
62.5,45.5,21,70,126
62.5,46.5,20,65,128
62.5,47.5,21,56,132
62.5,48.5,20,50,136
62.5,49.5,20,35,136
62.5,50.5,19,36,139
62.5,51.5,19,55,128
62.5,52.5,19,66,130
62.5,53.5,20,63,133
62.5,54.5,20,69,129
62.5,55.5,21,71,132
62.5,56.5,21,77,128
62.5,57.5,21,63,137
62.5,58.5,21,67,137
62.5,59.5,21,68,134
62.5,60.5,18,67,121
62.5,61.5,20,85,114
62.5,62.5,21,69,132
62.5,63.5,23,64,139
62.5,64.5,19,60,136
62.5,65.5,19,52,137
62.5,66.5,20,46,138
62.5,67.5,20,57,129
62.5,68.5,20,47,123
62.5,69.5,20,45,117
62.5,70.5,22,52,121
62.5,71.5,22,47,135
62.5,72.5,22,38,140
62.5,73.5,22,38,140
62.5,74.5,21,55,129
62.5,75.5,21,60,126
62.5,76.5,22,40,133
62.5,77.5,19,30,124
62.5,78.5,21,25,121
62.5,79.5,23,18,121
62.5,80.5,18,16,109
62.5,81.5,7,14,107
62.5,82.5,16,23,110
62.5,83.5,14,20,110
62.5,84.5,7,13,115
62.5,85.5,233,8,117
62.5,86.5,226,6,110
62.5,87.5,212,4,103
62.5,88.5,198,7,105
62.5,89.5,0,7,105
63.5,0.5,14,103,116
63.5,1.5,16,99,120
63.5,2.5,18,93,128
63.5,3.5,18,88,136
63.5,4.5,20,87,142
63.5,5.5,21,92,144
63.5,6.5,19,105,138
63.5,7.5,18,108,120
63.5,8.5,20,93,139
63.5,9.5,18,109,133
63.5,10.5,18,99,138
63.5,11.5,17,102,129
63.5,12.5,17,107,126
63.5,13.5,18,105,133
63.5,14.5,18,102,127
63.5,15.5,14,112,111
63.5,16.5,15,104,115
63.5,17.5,16,99,125
63.5,18.5,19,95,139
63.5,19.5,20,103,136
63.5,20.5,18,99,131
63.5,21.5,17,91,125
63.5,22.5,17,95,118
63.5,23.5,18,99,123
63.5,24.5,18,97,125
63.5,25.5,18,99,115
63.5,26.5,16,103,118
63.5,27.5,17,108,125
63.5,28.5,18,100,119
63.5,29.5,17,102,102
63.5,30.5,17,109,107
63.5,31.5,19,82,120
63.5,32.5,19,72,119
63.5,33.5,19,72,120
63.5,34.5,19,70,123
63.5,35.5,20,77,122
63.5,36.5,21,79,122
63.5,37.5,19,69,121
63.5,38.5,18,64,119
63.5,39.5,15,51,110
63.5,40.5,16,47,108
63.5,41.5,18,48,110
63.5,42.5,17,43,112
63.5,43.5,19,46,120
63.5,44.5,21,54,132
63.5,45.5,20,64,130
63.5,46.5,22,52,132
63.5,47.5,21,59,128
63.5,48.5,20,65,128
63.5,49.5,21,47,139
63.5,50.5,21,56,131
63.5,51.5,21,58,123
63.5,52.5,19,69,125
63.5,53.5,20,66,126
63.5,54.5,21,58,130
63.5,55.5,20,54,135
63.5,56.5,22,62,130
63.5,57.5,21,54,135
63.5,58.5,22,60,135
63.5,59.5,19,51,140
63.5,60.5,19,52,136
63.5,61.5,20,65,128
63.5,62.5,20,58,136
63.5,63.5,21,48,138
63.5,64.5,21,48,136
63.5,65.5,20,50,137
63.5,66.5,20,54,136
63.5,67.5,19,63,129
63.5,68.5,19,59,124
63.5,69.5,19,41,134
63.5,70.5,22,47,133
63.5,71.5,22,48,136
63.5,72.5,21,40,137
63.5,73.5,21,36,138
63.5,74.5,17,37,130
63.5,75.5,20,40,131
63.5,76.5,17,38,127
63.5,77.5,19,23,117
63.5,78.5,24,25,122
63.5,79.5,21,21,119
63.5,80.5,14,21,108
63.5,81.5,16,22,115
63.5,82.5,14,20,114
63.5,83.5,14,13,112
63.5,84.5,0,8,117
63.5,85.5,233,4,116
63.5,86.5,212,4,119
63.5,87.5,198,6,122
63.5,88.5,198,6,113
63.5,89.5,191,4,112
64.5,0.5,14,104,117
64.5,1.5,15,94,121
64.5,2.5,17,89,128
64.5,3.5,19,79,131
64.5,4.5,21,52,145
64.5,5.5,21,61,153
64.5,6.5,20,91,142
64.5,7.5,19,111,126
64.5,8.5,18,115,130
64.5,9.5,17,107,135
64.5,10.5,19,92,144
64.5,11.5,18,93,134
64.5,12.5,16,103,126
64.5,13.5,17,111,135
64.5,14.5,17,87,134
64.5,15.5,15,92,124
64.5,16.5,16,98,129
64.5,17.5,19,95,120
64.5,18.5,19,89,114
64.5,19.5,16,82,102
64.5,20.5,15,90,113
64.5,21.5,17,88,127
64.5,22.5,18,95,125
64.5,23.5,18,101,128
64.5,24.5,18,109,128
64.5,25.5,19,101,121
64.5,26.5,17,103,111
64.5,27.5,17,104,124
64.5,28.5,18,99,131
64.5,29.5,18,94,121
64.5,30.5,19,98,116
64.5,31.5,20,76,127
64.5,32.5,21,68,127
64.5,33.5,21,71,132
64.5,34.5,21,70,134
64.5,35.5,20,69,128
64.5,36.5,20,71,124
64.5,37.5,19,65,121
64.5,38.5,16,46,115
64.5,39.5,16,48,94
64.5,40.5,16,45,111
64.5,41.5,17,50,111
64.5,42.5,17,51,120
64.5,43.5,19,61,125
64.5,44.5,20,70,120
64.5,45.5,20,65,128
64.5,46.5,22,52,136
64.5,47.5,23,58,135
64.5,48.5,21,70,126
64.5,49.5,21,62,134
64.5,50.5,21,57,133
64.5,51.5,20,66,127
64.5,52.5,22,74,123
64.5,53.5,21,75,122
64.5,54.5,21,73,118
64.5,55.5,20,61,128
64.5,56.5,21,49,134
64.5,57.5,20,50,137
64.5,58.5,22,50,136
64.5,59.5,21,47,139
64.5,60.5,23,56,139
64.5,61.5,23,70,130
64.5,62.5,22,51,135
64.5,63.5,20,42,137
64.5,64.5,19,40,138
64.5,65.5,16,36,138
64.5,66.5,19,45,134
64.5,67.5,20,58,126
64.5,68.5,20,76,117
64.5,69.5,17,60,123
64.5,70.5,19,42,131
64.5,71.5,21,50,132
64.5,72.5,21,62,127
64.5,73.5,20,43,135
64.5,74.5,19,37,135
64.5,75.5,19,32,132
64.5,76.5,16,27,122
64.5,77.5,10,17,118
64.5,78.5,21,24,123
64.5,79.5,21,21,116
64.5,80.5,23,23,120
64.5,81.5,16,21,116
64.5,82.5,7,12,118
64.5,83.5,0,10,121
64.5,84.5,8,10,117
64.5,85.5,8,11,112
64.5,86.5,0,6,114
64.5,87.5,226,7,106
64.5,88.5,226,7,104
64.5,89.5,212,5,96
65.5,0.5,16,82,133
65.5,1.5,19,84,133
65.5,2.5,20,86,130
65.5,3.5,19,89,125
65.5,4.5,19,63,133
65.5,5.5,20,54,135
65.5,6.5,21,65,137
65.5,7.5,19,71,117
65.5,8.5,17,84,97
65.5,9.5,16,101,116
65.5,10.5,19,86,142
65.5,11.5,19,83,140
65.5,12.5,16,104,129
65.5,13.5,16,119,130
65.5,14.5,17,120,135
65.5,15.5,15,105,131
65.5,16.5,17,107,135
65.5,17.5,16,103,118
65.5,18.5,17,88,110
65.5,19.5,16,88,109
65.5,20.5,16,95,109
65.5,21.5,16,94,130
65.5,22.5,18,86,118
65.5,23.5,17,98,116
65.5,24.5,18,92,118
65.5,25.5,19,79,109
65.5,26.5,19,93,115
65.5,27.5,19,91,122
65.5,28.5,19,91,123
65.5,29.5,18,89,125
65.5,30.5,19,90,124
65.5,31.5,19,68,130
65.5,32.5,19,61,132
65.5,33.5,21,64,134
65.5,34.5,19,60,134
65.5,35.5,20,71,128
65.5,36.5,19,68,120
65.5,37.5,18,67,113
65.5,38.5,16,60,109
65.5,39.5,19,63,104
65.5,40.5,19,70,115
65.5,41.5,18,64,111
65.5,42.5,17,62,119
65.5,43.5,19,69,121
65.5,44.5,20,74,113
65.5,45.5,21,81,116
65.5,46.5,21,71,129
65.5,47.5,21,73,125
65.5,48.5,20,68,123
65.5,49.5,20,50,136
65.5,50.5,20,55,124
65.5,51.5,20,65,128
65.5,52.5,21,73,128
65.5,53.5,21,63,128
65.5,54.5,18,57,119
65.5,55.5,21,64,127
65.5,56.5,21,49,135
65.5,57.5,21,44,137
65.5,58.5,22,51,135
65.5,59.5,21,48,136
65.5,60.5,22,51,138
65.5,61.5,21,56,130
65.5,62.5,22,43,136
65.5,63.5,21,45,135
65.5,64.5,17,35,138
65.5,65.5,18,40,133
65.5,66.5,18,44,133
65.5,67.5,19,44,127
65.5,68.5,22,51,123
65.5,69.5,18,48,120
65.5,70.5,20,51,113
65.5,71.5,21,68,116
65.5,72.5,21,60,126
65.5,73.5,18,45,130
65.5,74.5,17,53,114
65.5,75.5,19,56,109
65.5,76.5,21,47,118
65.5,77.5,17,28,107
65.5,78.5,16,22,111
65.5,79.5,19,31,120
65.5,80.5,21,29,120
65.5,81.5,18,19,116
65.5,82.5,12,14,120
65.5,83.5,12,14,122
65.5,84.5,12,15,116
65.5,85.5,0,6,112
65.5,86.5,0,7,104
65.5,87.5,233,9,109
65.5,88.5,212,4,112
65.5,89.5,226,7,96
66.5,0.5,17,97,126
66.5,1.5,19,90,129
66.5,2.5,22,69,139
66.5,3.5,18,102,114
66.5,4.5,17,94,116
66.5,5.5,20,81,132
66.5,6.5,20,98,135
66.5,7.5,18,83,129
66.5,8.5,21,61,136
66.5,9.5,17,90,118
66.5,10.5,18,91,137
66.5,11.5,19,78,147
66.5,12.5,15,108,132
66.5,13.5,15,106,122
66.5,14.5,16,117,124
66.5,15.5,15,110,127
66.5,16.5,16,111,135
66.5,17.5,16,105,126
66.5,18.5,18,97,125
66.5,19.5,15,105,126
66.5,20.5,16,103,126
66.5,21.5,16,98,116
66.5,22.5,17,91,117
66.5,23.5,18,100,122
66.5,24.5,18,99,118
66.5,25.5,18,85,104
66.5,26.5,19,77,96
66.5,27.5,17,88,110
66.5,28.5,18,84,121
66.5,29.5,19,85,123
66.5,30.5,17,73,125
66.5,31.5,17,67,128
66.5,32.5,19,61,129
66.5,33.5,20,65,129
66.5,34.5,18,65,129
66.5,35.5,17,65,121
66.5,36.5,14,49,103
66.5,37.5,14,43,99
66.5,38.5,16,54,94
66.5,39.5,16,64,103
66.5,40.5,18,72,99
66.5,41.5,18,62,111
66.5,42.5,18,65,116
66.5,43.5,20,70,112
66.5,44.5,21,73,115
66.5,45.5,23,77,115
66.5,46.5,22,77,118
66.5,47.5,21,69,128
66.5,48.5,20,63,132
66.5,49.5,20,50,137
66.5,50.5,20,44,131
66.5,51.5,21,60,122
66.5,52.5,22,73,125
66.5,53.5,21,63,136
66.5,54.5,18,50,137
66.5,55.5,21,49,135
66.5,56.5,21,56,131
66.5,57.5,20,49,138
66.5,58.5,21,48,138
66.5,59.5,21,48,136
66.5,60.5,21,48,136
66.5,61.5,21,54,132
66.5,62.5,19,51,128
66.5,63.5,19,49,134
66.5,64.5,20,46,137
66.5,65.5,21,46,132
66.5,66.5,20,45,128
66.5,67.5,17,55,120
66.5,68.5,21,62,122
66.5,69.5,20,53,120
66.5,70.5,21,63,113
66.5,71.5,20,66,119
66.5,72.5,20,49,130
66.5,73.5,19,57,115
66.5,74.5,17,56,99
66.5,75.5,16,54,94
66.5,76.5,17,52,93
66.5,77.5,15,39,91
66.5,78.5,21,34,89
66.5,79.5,22,42,115
66.5,80.5,18,36,98
66.5,81.5,19,32,103
66.5,82.5,19,25,111
66.5,83.5,21,22,111
66.5,84.5,15,18,113
66.5,85.5,0,9,104
66.5,86.5,10,10,96
66.5,87.5,240,6,112
66.5,88.5,201,8,114
66.5,89.5,226,7,102
67.5,0.5,15,109,119
67.5,1.5,18,94,129
67.5,2.5,20,78,130
67.5,3.5,18,98,109
67.5,4.5,17,104,105
67.5,5.5,17,98,109
67.5,6.5,18,99,131
67.5,7.5,17,97,128
67.5,8.5,20,65,143
67.5,9.5,19,67,133
67.5,10.5,17,70,134
67.5,11.5,21,76,150
67.5,12.5,19,110,136
67.5,13.5,16,116,125
67.5,14.5,15,112,127
67.5,15.5,15,104,129
67.5,16.5,16,105,130
67.5,17.5,17,102,129
67.5,18.5,18,99,133
67.5,19.5,16,99,133
67.5,20.5,16,98,130
67.5,21.5,17,103,121
67.5,22.5,19,102,127
67.5,23.5,19,96,129
67.5,24.5,17,111,121
67.5,25.5,19,118,118
67.5,26.5,18,109,109
67.5,27.5,17,94,119
67.5,28.5,19,84,124
67.5,29.5,18,74,124
67.5,30.5,15,61,125
67.5,31.5,18,55,129
67.5,32.5,19,64,126
67.5,33.5,18,64,126
67.5,34.5,18,64,130
67.5,35.5,17,66,122
67.5,36.5,14,54,94
67.5,37.5,16,59,90
67.5,38.5,16,58,101
67.5,39.5,18,68,101
67.5,40.5,20,76,104
67.5,41.5,18,72,105
67.5,42.5,19,76,107
67.5,43.5,21,74,110
67.5,44.5,19,78,107
67.5,45.5,21,71,121
67.5,46.5,21,71,122
67.5,47.5,20,71,117
67.5,48.5,20,82,115
67.5,49.5,21,79,125
67.5,50.5,21,69,128
67.5,51.5,22,78,124
67.5,52.5,21,77,121
67.5,53.5,21,61,133
67.5,54.5,19,61,132
67.5,55.5,21,73,121
67.5,56.5,22,78,123
67.5,57.5,22,75,131
67.5,58.5,22,63,136
67.5,59.5,21,66,127
67.5,60.5,20,79,125
67.5,61.5,21,61,136
67.5,62.5,21,59,128
67.5,63.5,20,60,123
67.5,64.5,20,45,128
67.5,65.5,23,47,130
67.5,66.5,19,50,111
67.5,67.5,18,78,97
67.5,68.5,18,94,97
67.5,69.5,20,87,105
67.5,70.5,21,88,104
67.5,71.5,20,85,110
67.5,72.5,20,78,114
67.5,73.5,20,60,106
67.5,74.5,17,44,97
67.5,75.5,16,40,94
67.5,76.5,18,43,93
67.5,77.5,21,41,86
67.5,78.5,22,43,100
67.5,79.5,20,56,112
67.5,80.5,19,36,104
67.5,81.5,16,31,106
67.5,82.5,15,27,102
67.5,83.5,17,29,103
67.5,84.5,21,24,106
67.5,85.5,15,18,111
67.5,86.5,8,11,111
67.5,87.5,7,14,104
67.5,88.5,244,9,109
67.5,89.5,233,4,110
68.5,0.5,16,112,120
68.5,1.5,17,104,124
68.5,2.5,16,110,122
68.5,3.5,17,108,118
68.5,4.5,16,109,107
68.5,5.5,13,118,108
68.5,6.5,15,112,127
68.5,7.5,15,112,125
68.5,8.5,15,95,126
68.5,9.5,14,81,116
68.5,10.5,14,83,122
68.5,11.5,20,81,135
68.5,12.5,19,99,123
68.5,13.5,16,105,106
68.5,14.5,16,108,117
68.5,15.5,14,106,122
68.5,16.5,16,104,117
68.5,17.5,18,107,111
68.5,18.5,17,93,120
68.5,19.5,15,87,120
68.5,20.5,17,94,119
68.5,21.5,17,100,112
68.5,22.5,19,103,121
68.5,23.5,18,106,122
68.5,24.5,17,104,117
68.5,25.5,17,107,116
68.5,26.5,17,100,114
68.5,27.5,18,89,123
68.5,28.5,18,77,119
68.5,29.5,17,64,122
68.5,30.5,19,61,124
68.5,31.5,20,65,128
68.5,32.5,19,56,126
68.5,33.5,16,57,125
68.5,34.5,19,73,122
68.5,35.5,20,80,124
68.5,36.5,19,70,115
68.5,37.5,18,78,111
68.5,38.5,18,81,109
68.5,39.5,19,82,105
68.5,40.5,21,81,113
68.5,41.5,21,82,115
68.5,42.5,21,75,121
68.5,43.5,20,73,122
68.5,44.5,20,77,109
68.5,45.5,18,84,103
68.5,46.5,19,77,112
68.5,47.5,21,70,127
68.5,48.5,21,78,123
68.5,49.5,20,64,123
68.5,50.5,19,62,126
68.5,51.5,19,54,132
68.5,52.5,21,61,132
68.5,53.5,20,62,135
68.5,54.5,22,61,133
68.5,55.5,20,65,129
68.5,56.5,22,75,122
68.5,57.5,23,76,130
68.5,58.5,21,60,138
68.5,59.5,23,57,138
68.5,60.5,23,72,133
68.5,61.5,22,61,140
68.5,62.5,21,60,138
68.5,63.5,21,61,132
68.5,64.5,20,52,130
68.5,65.5,18,40,113
68.5,66.5,15,38,93
68.5,67.5,18,68,78
68.5,68.5,15,59,81
68.5,69.5,16,70,72
68.5,70.5,16,96,79
68.5,71.5,17,80,98
68.5,72.5,19,73,111
68.5,73.5,19,52,107
68.5,74.5,17,47,103
68.5,75.5,16,50,102
68.5,76.5,15,42,97
68.5,77.5,15,26,78
68.5,78.5,19,34,81
68.5,79.5,13,36,92
68.5,80.5,14,28,107
68.5,81.5,14,21,108
68.5,82.5,16,24,105
68.5,83.5,10,20,100
68.5,84.5,244,8,116
68.5,85.5,0,8,115
68.5,86.5,10,8,115
68.5,87.5,0,9,113
68.5,88.5,0,8,114
68.5,89.5,0,8,116
69.5,0.5,16,114,120
69.5,1.5,16,111,117
69.5,2.5,15,114,120
69.5,3.5,15,111,119
69.5,4.5,17,121,113
69.5,5.5,13,126,111
69.5,6.5,14,116,120
69.5,7.5,16,104,127
69.5,8.5,14,110,120
69.5,9.5,13,108,106
69.5,10.5,14,103,123
69.5,11.5,17,91,128
69.5,12.5,15,88,121
69.5,13.5,17,93,117
69.5,14.5,17,90,110
69.5,15.5,16,91,111
69.5,16.5,16,77,112
69.5,17.5,17,102,104
69.5,18.5,16,113,101
69.5,19.5,15,104,105
69.5,20.5,17,100,112
69.5,21.5,16,92,113
69.5,22.5,18,102,119
69.5,23.5,18,109,114
69.5,24.5,17,96,116
69.5,25.5,16,85,123
69.5,26.5,15,85,119
69.5,27.5,19,81,128
69.5,28.5,19,82,123
69.5,29.5,18,71,122
69.5,30.5,19,62,126
69.5,31.5,21,63,128
69.5,32.5,19,62,127
69.5,33.5,18,59,129
69.5,34.5,20,64,122
69.5,35.5,21,76,116
69.5,36.5,21,72,120
69.5,37.5,20,62,119
69.5,38.5,18,69,121
69.5,39.5,19,72,116
69.5,40.5,19,72,112
69.5,41.5,20,67,124
69.5,42.5,21,65,129
69.5,43.5,21,64,122
69.5,44.5,20,54,107
69.5,45.5,19,66,99
69.5,46.5,19,64,110
69.5,47.5,20,49,118
69.5,48.5,18,54,116
69.5,49.5,18,50,116
69.5,50.5,18,56,121
69.5,51.5,18,45,130
69.5,52.5,19,46,120
69.5,53.5,19,69,110
69.5,54.5,20,70,119
69.5,55.5,19,54,130
69.5,56.5,21,57,129
69.5,57.5,23,63,132
69.5,58.5,22,63,136
69.5,59.5,22,58,139
69.5,60.5,21,59,141
69.5,61.5,21,56,141
69.5,62.5,21,61,137
69.5,63.5,20,58,135
69.5,64.5,19,43,129
69.5,65.5,19,33,100
69.5,66.5,12,32,79
69.5,67.5,14,54,70
69.5,68.5,15,54,75
69.5,69.5,17,51,60
69.5,70.5,14,61,83
69.5,71.5,18,59,98
69.5,72.5,18,63,101
69.5,73.5,14,43,100
69.5,74.5,18,34,103
69.5,75.5,15,26,105
69.5,76.5,10,20,101
69.5,77.5,8,15,80
69.5,78.5,8,16,78
69.5,79.5,0,17,88
69.5,80.5,12,24,103
69.5,81.5,16,22,114
69.5,82.5,17,25,120
69.5,83.5,14,13,116
69.5,84.5,226,6,120
69.5,85.5,12,15,112
69.5,86.5,15,18,110
69.5,87.5,0,6,116
69.5,88.5,212,4,120
69.5,89.5,187,10,120
70.5,0.5,17,110,118
70.5,1.5,17,109,126
70.5,2.5,15,118,118
70.5,3.5,15,116,118
70.5,4.5,16,116,109
70.5,5.5,14,116,103
70.5,6.5,14,113,115
70.5,7.5,15,94,121
70.5,8.5,15,91,122
70.5,9.5,12,103,113
70.5,10.5,15,95,128
70.5,11.5,15,105,130
70.5,12.5,16,97,136
70.5,13.5,17,102,127
70.5,14.5,19,103,121
70.5,15.5,17,88,121
70.5,16.5,19,64,114
70.5,17.5,19,71,111
70.5,18.5,18,102,85
70.5,19.5,17,103,94
70.5,20.5,17,97,94
70.5,21.5,16,102,102
70.5,22.5,17,106,113
70.5,23.5,15,98,119
70.5,24.5,16,90,121
70.5,25.5,15,81,110
70.5,26.5,15,68,116
70.5,27.5,19,76,127
70.5,28.5,20,84,124
70.5,29.5,20,82,123
70.5,30.5,18,65,128
70.5,31.5,18,57,132
70.5,32.5,17,54,127
70.5,33.5,16,51,129
70.5,34.5,18,64,126
70.5,35.5,21,64,119
70.5,36.5,19,53,125
70.5,37.5,20,54,126
70.5,38.5,19,65,120
70.5,39.5,19,72,120
70.5,40.5,19,76,113
70.5,41.5,20,74,120
70.5,42.5,19,63,116
70.5,43.5,18,64,106
70.5,44.5,19,52,107
70.5,45.5,18,51,103
70.5,46.5,23,66,119
70.5,47.5,20,53,120
70.5,48.5,16,46,110
70.5,49.5,17,55,111
70.5,50.5,18,56,121
70.5,51.5,20,49,128
70.5,52.5,20,47,113
70.5,53.5,20,46,105
70.5,54.5,18,62,111
70.5,55.5,20,59,115
70.5,56.5,22,63,109
70.5,57.5,20,69,114
70.5,58.5,21,60,130
70.5,59.5,21,72,123
70.5,60.5,21,57,137
70.5,61.5,19,52,137
70.5,62.5,20,65,129
70.5,63.5,19,64,130
70.5,64.5,21,59,124
70.5,65.5,18,40,100
70.5,66.5,15,26,78
70.5,67.5,15,41,67
70.5,68.5,14,40,57
70.5,69.5,20,58,83
70.5,70.5,18,61,112
70.5,71.5,19,66,123
70.5,72.5,20,65,120
70.5,73.5,20,55,115
70.5,74.5,18,36,111
70.5,75.5,16,23,110
70.5,76.5,0,12,104
70.5,77.5,14,22,102
70.5,78.5,0,7,101
70.5,79.5,246,12,103
70.5,80.5,0,12,106
70.5,81.5,7,13,112
70.5,82.5,0,11,112
70.5,83.5,240,6,117
70.5,84.5,233,8,120
70.5,85.5,7,13,116
70.5,86.5,0,9,111
70.5,87.5,226,6,116
70.5,88.5,178,10,119
70.5,89.5,191,8,116
71.5,0.5,16,103,116
71.5,1.5,17,114,125
71.5,2.5,15,120,119
71.5,3.5,17,116,118
71.5,4.5,19,105,111
71.5,5.5,17,102,112
71.5,6.5,17,96,127
71.5,7.5,14,98,122
71.5,8.5,14,83,125
71.5,9.5,14,106,113
71.5,10.5,15,100,130
71.5,11.5,15,107,126
71.5,12.5,17,102,140
71.5,13.5,17,108,129
71.5,14.5,18,110,129
71.5,15.5,19,106,127
71.5,16.5,19,91,122
71.5,17.5,18,81,116
71.5,18.5,18,89,106
71.5,19.5,19,91,106
71.5,20.5,17,85,93
71.5,21.5,17,97,107
71.5,22.5,17,102,119
71.5,23.5,16,93,115
71.5,24.5,16,86,106
71.5,25.5,16,83,110
71.5,26.5,16,76,114
71.5,27.5,18,79,118
71.5,28.5,20,78,117
71.5,29.5,19,82,108
71.5,30.5,19,82,114
71.5,31.5,18,63,128
71.5,32.5,18,59,129
71.5,33.5,19,58,126
71.5,34.5,17,53,123
71.5,35.5,17,48,126
71.5,36.5,18,49,128
71.5,37.5,20,64,122
71.5,38.5,19,71,122
71.5,39.5,20,70,126
71.5,40.5,21,69,117
71.5,41.5,19,68,111
71.5,42.5,18,71,107
71.5,43.5,21,77,109
71.5,44.5,17,60,110
71.5,45.5,20,69,106
71.5,46.5,21,59,128
71.5,47.5,21,55,128
71.5,48.5,20,47,123
71.5,49.5,20,50,117
71.5,50.5,19,59,120
71.5,51.5,22,59,129
71.5,52.5,22,58,131
71.5,53.5,22,48,132
71.5,54.5,20,60,123
71.5,55.5,21,70,123
71.5,56.5,22,68,126
71.5,57.5,21,66,126
71.5,58.5,23,54,126
71.5,59.5,23,67,125
71.5,60.5,22,54,131
71.5,61.5,22,47,133
71.5,62.5,20,52,131
71.5,63.5,23,63,124
71.5,64.5,24,68,134
71.5,65.5,20,56,112
71.5,66.5,23,46,99
71.5,67.5,23,49,92
71.5,68.5,21,65,101
71.5,69.5,21,68,115
71.5,70.5,19,62,114
71.5,71.5,18,64,110
71.5,72.5,22,64,127
71.5,73.5,21,56,132
71.5,74.5,21,44,126
71.5,75.5,17,24,123
71.5,76.5,10,17,115
71.5,77.5,12,16,110
71.5,78.5,246,11,110
71.5,79.5,7,14,108
71.5,80.5,246,11,112
71.5,81.5,246,11,108
71.5,82.5,10,18,109
71.5,83.5,0,8,114
71.5,84.5,198,6,119
71.5,85.5,212,6,114
71.5,86.5,240,6,111
71.5,87.5,240,6,110
71.5,88.5,212,6,110
71.5,89.5,226,7,103
72.5,0.5,17,94,121
72.5,1.5,17,106,124
72.5,2.5,17,116,118
72.5,3.5,17,110,120
72.5,4.5,21,92,121
72.5,5.5,18,93,125
72.5,6.5,14,103,121
72.5,7.5,13,123,116
72.5,8.5,14,115,121
72.5,9.5,14,111,117
72.5,10.5,14,106,127
72.5,11.5,14,108,129
72.5,12.5,16,103,133
72.5,13.5,17,109,130
72.5,14.5,20,105,133
72.5,15.5,20,97,126
72.5,16.5,19,91,117
72.5,17.5,17,82,117
72.5,18.5,18,91,111
72.5,19.5,20,82,118
72.5,20.5,20,86,112
72.5,21.5,17,94,111
72.5,22.5,17,103,123
72.5,23.5,16,90,116
72.5,24.5,15,80,101
72.5,25.5,18,73,114
72.5,26.5,18,76,114
72.5,27.5,19,84,112
72.5,28.5,18,80,117
72.5,29.5,18,79,116
72.5,30.5,20,77,119
72.5,31.5,19,59,128
72.5,32.5,19,63,128
72.5,33.5,20,62,126
72.5,34.5,19,57,125
72.5,35.5,19,61,128
72.5,36.5,19,58,127
72.5,37.5,21,72,119
72.5,38.5,21,72,127
72.5,39.5,19,60,134
72.5,40.5,21,63,129
72.5,41.5,21,71,125
72.5,42.5,20,74,120
72.5,43.5,21,64,126
72.5,44.5,20,53,129
72.5,45.5,21,65,116
72.5,46.5,19,59,120
72.5,47.5,21,62,127
72.5,48.5,21,60,134
72.5,49.5,20,53,129
72.5,50.5,21,62,122
72.5,51.5,22,60,127
72.5,52.5,23,51,133
72.5,53.5,20,54,117
72.5,54.5,20,48,111
72.5,55.5,18,63,109
72.5,56.5,19,58,114
72.5,57.5,20,54,117
72.5,58.5,22,54,117
72.5,59.5,22,60,113
72.5,60.5,22,60,119
72.5,61.5,22,51,130
72.5,62.5,23,51,119
72.5,63.5,24,62,114
